MD1 	 MD2	 DMP 	 DM3 	 Br(h-->e-nu) 	 Br(h-->mu-nu) 	 Br(h-->tau-nu) 	 Br(h-->W-h1) 	 Br(W-->e-nu) 	Br(W-->mu-nu) 	 Br(W-->tau-nu)
6.281626e+01 	1.164783e+02 	3.970148e+01 	1.396059e+01 	1.114668e-01 	1.114629e-01 	1.103492e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.221920e+01 	1.410766e+02 	5.545468e+01 	2.340269e+01 	1.112739e-01 	1.112721e-01 	1.107078e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.151754e+01 	9.624789e+01 	3.840298e+01 	2.632738e+01 	1.115032e-01 	1.114989e-01 	1.102836e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.813429e+02 	4.928853e+02 	3.857404e+01 	7.296832e+01 	1.114817e-01 	1.114775e-01 	1.103124e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.502944e+02 	3.963544e+02 	7.663788e+01 	6.942213e+01 	1.111715e-01 	1.111649e-01 	1.109143e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.295046e+01 	7.466065e+01 	3.882587e+01 	2.288432e+01 	1.115190e-01 	1.115145e-01 	1.102545e-01 	0.000000e+00 	1.107125e-01 	1.107122e-01 	1.106313e-01 
3.245249e+02 	3.985682e+02 	5.931981e+01 	1.472348e+01 	1.112410e-01 	1.112394e-01 	1.107629e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.198358e+02 	3.783628e+02 	4.513326e+01 	1.339379e+01 	1.113711e-01 	1.113682e-01 	1.105197e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.443876e+02 	6.382562e+02 	5.068310e+01 	4.318548e+01 	1.113068e-01 	1.113046e-01 	1.106370e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.747941e+01 	5.257160e+01 	1.183440e+01 	2.325779e+01 	1.153827e-01 	1.153352e-01 	1.032528e-01 	0.000000e+00 	1.095596e-01 	1.095592e-01 	1.094792e-01 
6.819348e+02 	7.684492e+02 	7.209843e+01 	1.441596e+01 	1.111735e-01 	1.111726e-01 	1.108803e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.336386e+02 	2.873232e+02 	3.663414e+01 	1.705052e+01 	1.115275e-01 	1.115228e-01 	1.102298e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.271456e+02 	4.733369e+02 	3.509071e+01 	1.110056e+01 	1.115667e-01 	1.115616e-01 	1.101535e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.653758e+01 	1.135321e+02 	8.477140e+01 	1.222311e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.390385e+01 	1.387369e+02 	8.859626e+01 	1.623676e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.299441e+02 	5.824425e+02 	3.692620e+01 	1.557217e+01 	1.115184e-01 	1.115138e-01 	1.102423e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.239051e+02 	4.976720e+02 	5.648885e+01 	1.727806e+01 	1.112593e-01 	1.112576e-01 	1.107273e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.422346e+02 	2.032592e+02 	1.900680e+01 	4.201785e+01 	1.127444e-01 	1.127263e-01 	1.079869e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.275380e+01 	8.179600e+01 	5.521037e+01 	1.383183e+01 	1.112973e-01 	1.112952e-01 	1.106607e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.405843e+02 	3.829152e+02 	1.119890e+01 	3.113200e+01 	1.158059e-01 	1.157537e-01 	1.024739e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.572394e+01 	1.356142e+02 	3.287407e+01 	5.701624e+01 	1.116483e-01 	1.116423e-01 	1.100136e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.366124e+01 	8.199196e+01 	3.899703e+01 	2.933368e+01 	1.115134e-01 	1.115089e-01 	1.102649e-01 	0.000000e+00 	1.107718e-01 	1.107714e-01 	1.106905e-01 
1.151857e+01 	1.147483e+02 	9.204623e+01 	1.118353e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.571344e+01 	1.971905e+02 	7.527180e+01 	3.620522e+01 	1.111847e-01 	1.111769e-01 	1.109022e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.425090e+01 	5.732814e+01 	1.307494e+01 	1.000230e+01 	1.145868e-01 	1.145484e-01 	1.046616e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.298317e+02 	3.011401e+02 	4.059438e+01 	3.071398e+01 	1.114431e-01 	1.114394e-01 	1.103870e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.062343e+02 	2.417373e+02 	1.703990e+01 	1.846311e+01 	1.131449e-01 	1.131223e-01 	1.072532e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.703181e+02 	4.201052e+02 	3.304325e+01 	1.674391e+01 	1.116300e-01 	1.116241e-01 	1.100366e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.363160e+01 	1.163555e+02 	4.871233e+01 	1.401152e+01 	1.113363e-01 	1.113338e-01 	1.105922e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.999628e+02 	9.891787e+02 	2.119160e+01 	6.802431e+01 	1.124164e-01 	1.124018e-01 	1.085786e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.491547e+02 	2.098258e+02 	4.561222e+01 	1.505881e+01 	1.113671e-01 	1.113642e-01 	1.105313e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.799567e+01 	8.772276e+01 	2.012171e+01 	4.960539e+01 	1.126135e-01 	1.125968e-01 	1.082424e-01 	0.000000e+00 	1.101237e-01 	1.101234e-01 	1.100429e-01 
3.209323e+02 	3.551662e+02 	1.396616e+01 	2.026779e+01 	1.141384e-01 	1.141049e-01 	1.054509e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.708221e+01 	1.472295e+02 	2.679525e+01 	2.335207e+01 	1.119232e-01 	1.119141e-01 	1.095006e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.699623e+01 	2.001865e+02 	2.791801e+01 	9.527224e+01 	1.118588e-01 	1.118504e-01 	1.096210e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.463541e+01 	1.460768e+02 	1.848521e+01 	3.295614e+01 	1.128412e-01 	1.128220e-01 	1.078123e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.198009e+02 	9.840919e+02 	7.057206e+01 	9.371890e+01 	1.111802e-01 	1.111793e-01 	1.108683e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.991497e+01 	1.441587e+02 	2.485694e+01 	1.938680e+01 	1.120587e-01 	1.120482e-01 	1.092498e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.691996e+01 	8.863342e+01 	2.257583e+01 	4.913763e+01 	1.123103e-01 	1.122969e-01 	1.087983e-01 	0.000000e+00 	1.101649e-01 	1.101646e-01 	1.100841e-01 
1.573303e+02 	2.748737e+02 	2.583491e+01 	9.170853e+01 	1.119840e-01 	1.119742e-01 	1.093851e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.762833e+01 	2.051632e+02 	8.396099e+01 	9.357384e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.428316e+01 	2.031837e+02 	8.183746e+01 	9.706309e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.880278e+01 	2.282765e+02 	6.635262e+01 	9.312115e+01 	1.112072e-01 	1.112062e-01 	1.108302e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.891187e+02 	4.203261e+02 	1.797968e+01 	1.322770e+01 	1.129348e-01 	1.129145e-01 	1.076329e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.799812e+02 	4.273657e+02 	3.393282e+01 	1.345168e+01 	1.116012e-01 	1.115957e-01 	1.100900e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.941425e+01 	1.259037e+02 	6.125244e+01 	1.523703e+01 	1.112369e-01 	1.112354e-01 	1.107762e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.023678e+01 	1.355571e+02 	2.552194e+01 	9.979836e+01 	1.120828e-01 	1.120720e-01 	1.092188e-01 	0.000000e+00 	1.097094e-01 	1.097091e-01 	1.096289e-01 
3.416357e+01 	1.236355e+02 	6.286988e+01 	2.660202e+01 	1.112307e-01 	1.112293e-01 	1.107866e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.203111e+02 	1.564625e+02 	2.227918e+01 	1.387221e+01 	1.122953e-01 	1.122820e-01 	1.088126e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.199665e+01 	8.893772e+01 	2.409063e+01 	5.285043e+01 	1.121873e-01 	1.121753e-01 	1.090263e-01 	0.000000e+00 	1.097800e-01 	1.097797e-01 	1.096995e-01 
3.572110e+01 	9.822282e+01 	3.192306e+01 	3.057865e+01 	1.116868e-01 	1.116803e-01 	1.099434e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.121640e+01 	2.031071e+02 	4.531176e+01 	8.657895e+01 	1.113749e-01 	1.113720e-01 	1.105197e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.506917e+01 	6.470995e+01 	3.740940e+01 	1.223139e+01 	1.115462e-01 	1.115414e-01 	1.102045e-01 	0.000000e+00 	1.108030e-01 	1.108027e-01 	1.107218e-01 
2.550321e+01 	1.215650e+02 	6.598556e+01 	3.007623e+01 	1.112167e-01 	1.112154e-01 	1.108100e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.005793e+02 	2.373014e+02 	3.802381e+01 	9.869836e+01 	1.114983e-01 	1.114941e-01 	1.102885e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.418729e+01 	8.937051e+01 	2.027245e+01 	1.491077e+01 	1.125533e-01 	1.125373e-01 	1.083435e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.067986e+01 	7.135603e+01 	1.123918e+01 	4.943700e+01 	1.158991e-01 	1.158457e-01 	1.023528e-01 	0.000000e+00 	1.088996e-01 	1.088993e-01 	1.088197e-01 
7.358509e+02 	8.140603e+02 	3.700937e+01 	4.120000e+01 	1.115157e-01 	1.115112e-01 	1.102456e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.434169e+02 	2.356537e+02 	3.100625e+01 	6.123051e+01 	1.117082e-01 	1.117015e-01 	1.098967e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.377628e+02 	2.037014e+02 	4.966971e+01 	1.626890e+01 	1.113206e-01 	1.113182e-01 	1.106185e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.962275e+01 	1.250644e+02 	6.721533e+01 	1.822632e+01 	1.112065e-01 	1.112054e-01 	1.108304e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.373637e+02 	2.087523e+02 	1.279630e+01 	5.859232e+01 	1.147175e-01 	1.146776e-01 	1.044160e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.573913e+01 	1.332097e+02 	2.122399e+01 	9.624663e+01 	1.124713e-01 	1.124561e-01 	1.085040e-01 	0.000000e+00 	1.099629e-01 	1.099625e-01 	1.098822e-01 
3.318436e+02 	4.288139e+02 	1.461328e+01 	8.235696e+01 	1.138765e-01 	1.138460e-01 	1.059231e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.239351e+01 	5.351775e+01 	1.781785e+01 	1.330640e+01 	1.130084e-01 	1.129873e-01 	1.075191e-01 	0.000000e+00 	1.104409e-01 	1.104406e-01 	1.103599e-01 
1.470999e+01 	6.310370e+01 	3.389580e+01 	1.449792e+01 	1.116456e-01 	1.116397e-01 	1.100214e-01 	0.000000e+00 	1.106073e-01 	1.106070e-01 	1.105262e-01 
1.342768e+01 	6.993955e+01 	4.534971e+01 	1.116216e+01 	1.114027e-01 	1.113995e-01 	1.104684e-01 	0.000000e+00 	1.109958e-01 	1.109954e-01 	1.109144e-01 
1.033457e+02 	1.600816e+02 	4.031024e+01 	1.642567e+01 	1.114516e-01 	1.114478e-01 	1.103755e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.943354e+01 	1.515012e+02 	2.278795e+01 	8.927973e+01 	1.122554e-01 	1.122426e-01 	1.088931e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.049634e+01 	8.766186e+01 	2.618540e+01 	2.098013e+01 	1.119734e-01 	1.119638e-01 	1.094126e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.806524e+02 	2.944623e+02 	7.708777e+01 	3.672212e+01 	1.111688e-01 	1.111624e-01 	1.109180e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.021895e+02 	3.529989e+02 	3.367396e+01 	1.713547e+01 	1.116098e-01 	1.116043e-01 	1.100751e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.514058e+01 	1.074105e+02 	6.716138e+01 	2.510850e+01 	1.112167e-01 	1.112154e-01 	1.108058e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.737554e+02 	4.361729e+02 	1.732565e+01 	4.509185e+01 	1.130763e-01 	1.130545e-01 	1.073748e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.137732e+01 	1.599173e+02 	7.828452e+01 	1.025542e+01 	1.111615e-01 	1.111554e-01 	1.109210e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.527556e+01 	1.295125e+02 	1.661054e+01 	9.762642e+01 	1.133178e-01 	1.132934e-01 	1.069613e-01 	0.000000e+00 	1.096280e-01 	1.096277e-01 	1.095476e-01 
2.077837e+02 	3.266945e+02 	3.533616e+01 	8.357467e+01 	1.115617e-01 	1.115567e-01 	1.101667e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.157196e+01 	7.316141e+01 	1.229537e+01 	1.929408e+01 	1.150299e-01 	1.149865e-01 	1.038673e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.760291e+01 	9.437140e+01 	5.885100e+01 	1.791749e+01 	1.112640e-01 	1.112623e-01 	1.107229e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.542162e+02 	5.530279e+02 	6.399189e+01 	3.481984e+01 	1.112134e-01 	1.112122e-01 	1.108121e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.214385e+01 	2.452232e+02 	7.815447e+01 	7.492486e+01 	1.111616e-01 	1.111555e-01 	1.109219e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.754192e+02 	5.363882e+02 	2.060971e+01 	4.035934e+01 	1.124938e-01 	1.124784e-01 	1.084395e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.599944e+01 	1.264698e+02 	1.566239e+01 	9.480795e+01 	1.135834e-01 	1.135560e-01 	1.064794e-01 	0.000000e+00 	1.096421e-01 	1.096417e-01 	1.095617e-01 
4.561350e+02 	5.370910e+02 	1.552744e+01 	6.542856e+01 	1.135596e-01 	1.135325e-01 	1.064949e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.597607e+02 	2.434682e+02 	2.290009e+01 	6.080744e+01 	1.122293e-01 	1.122168e-01 	1.089323e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.338835e+02 	8.550871e+02 	1.021048e+01 	1.099316e+01 	1.167454e-01 	1.166823e-01 	1.008157e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.956976e+01 	6.510877e+01 	2.181176e+01 	2.372724e+01 	1.123868e-01 	1.123726e-01 	1.086569e-01 	0.000000e+00 	1.103853e-01 	1.103849e-01 	1.103043e-01 
3.653340e+02 	3.936155e+02 	1.163960e+01 	1.664197e+01 	1.154601e-01 	1.154118e-01 	1.030865e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.782758e+02 	4.242500e+02 	1.299550e+01 	3.297872e+01 	1.146052e-01 	1.145665e-01 	1.046114e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.125691e+02 	8.889179e+02 	3.242626e+01 	4.392253e+01 	1.116497e-01 	1.116436e-01 	1.099959e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.968469e+02 	2.230840e+02 	1.616604e+01 	1.007115e+01 	1.133718e-01 	1.133468e-01 	1.068406e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.118984e+02 	4.904656e+02 	8.692211e+01 	9.164517e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.245038e+01 	9.898309e+01 	3.228000e+01 	4.425270e+01 	1.116855e-01 	1.116792e-01 	1.099471e-01 	0.000000e+00 	1.110914e-01 	1.110910e-01 	1.110099e-01 
4.168917e+01 	1.085838e+02 	2.319010e+01 	4.370454e+01 	1.122144e-01 	1.122021e-01 	1.089682e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.573416e+01 	8.319169e+01 	2.150857e+01 	1.594896e+01 	1.123938e-01 	1.123795e-01 	1.086377e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.399225e+01 	1.576664e+02 	4.088671e+01 	7.278746e+01 	1.114485e-01 	1.114447e-01 	1.103844e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.476445e+02 	2.105444e+02 	3.299463e+01 	2.990526e+01 	1.116344e-01 	1.116286e-01 	1.100335e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.011672e+02 	7.182276e+02 	6.117331e+01 	5.588717e+01 	1.112284e-01 	1.112270e-01 	1.107829e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.410129e+01 	6.702686e+01 	1.978771e+01 	3.313786e+01 	1.126815e-01 	1.126640e-01 	1.081207e-01 	0.000000e+00 	1.097101e-01 	1.097098e-01 	1.096297e-01 
1.540628e+01 	8.994745e+01 	2.084576e+01 	5.369541e+01 	1.125220e-01 	1.125063e-01 	1.084114e-01 	0.000000e+00 	1.099059e-01 	1.099055e-01 	1.098253e-01 
1.285438e+01 	6.190090e+01 	2.579743e+01 	2.324908e+01 	1.120465e-01 	1.120360e-01 	1.092844e-01 	0.000000e+00 	1.099684e-01 	1.099681e-01 	1.098877e-01 
2.316084e+01 	6.684151e+01 	1.630938e+01 	2.737129e+01 	1.133696e-01 	1.133446e-01 	1.068617e-01 	0.000000e+00 	1.104335e-01 	1.104332e-01 	1.103525e-01 
1.749274e+02 	2.945854e+02 	2.264490e+01 	9.701314e+01 	1.122548e-01 	1.122421e-01 	1.088847e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.104803e+02 	2.699299e+02 	4.049879e+01 	1.895080e+01 	1.114452e-01 	1.114414e-01 	1.103837e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.478146e+01 	7.153935e+01 	1.659147e+01 	4.016642e+01 	1.133257e-01 	1.133011e-01 	1.069475e-01 	0.000000e+00 	1.095778e-01 	1.095774e-01 	1.094974e-01 
1.803180e+01 	1.562433e+02 	4.215583e+01 	9.605566e+01 	1.114440e-01 	1.114403e-01 	1.103931e-01 	0.000000e+00 	1.111198e-01 	1.111195e-01 	1.110383e-01 
3.358377e+01 	8.539866e+01 	2.129536e+01 	3.051954e+01 	1.124272e-01 	1.124125e-01 	1.085785e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.024182e+01 	1.189937e+02 	2.560855e+01 	5.314338e+01 	1.120137e-01 	1.120036e-01 	1.093384e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.775558e+02 	2.966027e+02 	6.092254e+01 	5.812439e+01 	1.112328e-01 	1.112314e-01 	1.107811e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.393866e+02 	1.800367e+02 	2.895849e+01 	1.169159e+01 	1.118004e-01 	1.117926e-01 	1.097259e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.166356e+02 	4.166888e+02 	8.992669e+01 	1.012654e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.689825e+02 	4.887368e+02 	2.151679e+01 	9.823749e+01 	1.123782e-01 	1.123641e-01 	1.086533e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.558329e+01 	5.556788e+01 	1.823757e+01 	1.174703e+01 	1.129164e-01 	1.128964e-01 	1.076855e-01 	0.000000e+00 	1.107780e-01 	1.107777e-01 	1.106967e-01 
3.602007e+01 	1.544062e+02 	8.361169e+01 	3.477445e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.381709e+02 	9.164904e+02 	5.311264e+01 	2.520690e+01 	1.112841e-01 	1.112822e-01 	1.106773e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.712095e+01 	1.162637e+02 	2.261910e+01 	4.652367e+01 	1.122691e-01 	1.122562e-01 	1.088667e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.560502e+02 	2.128921e+02 	3.945799e+01 	1.738391e+01 	1.114662e-01 	1.114622e-01 	1.103463e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.073413e+01 	1.058730e+02 	1.855195e+01 	6.658689e+01 	1.128666e-01 	1.128470e-01 	1.077786e-01 	0.000000e+00 	1.103120e-01 	1.103117e-01 	1.102311e-01 
2.446286e+02 	2.796345e+02 	2.093281e+01 	1.407308e+01 	1.124524e-01 	1.124374e-01 	1.085193e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.005988e+02 	1.006267e+03 	8.023239e+01 	2.543593e+01 	1.111024e-01 	1.111003e-01 	1.109461e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.220883e+01 	1.797251e+02 	3.643257e+01 	9.108370e+01 	1.115416e-01 	1.115368e-01 	1.102109e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.357561e+01 	1.420722e+02 	7.625566e+01 	2.224097e+01 	1.111825e-01 	1.111747e-01 	1.109021e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.683500e+02 	2.502393e+02 	3.040440e+01 	5.148483e+01 	1.117327e-01 	1.117257e-01 	1.098503e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.433387e+01 	7.432118e+01 	3.351739e+01 	1.646992e+01 	1.116403e-01 	1.116344e-01 	1.100306e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.428001e+02 	8.279211e+02 	7.458877e+01 	1.053216e+01 	1.111818e-01 	1.111741e-01 	1.108983e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.856808e+01 	1.717739e+02 	1.587607e+01 	7.732972e+01 	1.134608e-01 	1.134348e-01 	1.066849e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.551549e+01 	1.397468e+02 	3.765796e+01 	2.657339e+01 	1.115085e-01 	1.115041e-01 	1.102709e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.303754e+02 	3.031426e+02 	1.702235e+01 	5.574486e+01 	1.131487e-01 	1.131261e-01 	1.072455e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.488195e+01 	1.328578e+02 	1.995084e+01 	2.802503e+01 	1.125952e-01 	1.125787e-01 	1.082636e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.534310e+02 	6.978442e+02 	1.074359e+01 	3.366953e+01 	1.162065e-01 	1.161497e-01 	1.017636e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.518993e+01 	1.210528e+02 	6.707747e+01 	1.878539e+01 	1.112081e-01 	1.112069e-01 	1.108270e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.556877e+01 	1.557812e+02 	4.054165e+01 	9.967075e+01 	1.114775e-01 	1.114735e-01 	1.103312e-01 	0.000000e+00 	1.109591e-01 	1.109587e-01 	1.108777e-01 
7.160042e+02 	7.948388e+02 	6.064354e+01 	1.819112e+01 	1.112312e-01 	1.112297e-01 	1.107769e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.240491e+01 	1.712599e+02 	1.629246e+01 	7.256253e+01 	1.133417e-01 	1.133170e-01 	1.069008e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.697598e+02 	1.068881e+03 	8.555364e+01 	1.356806e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.796956e+01 	9.447480e+01 	5.278430e+01 	1.372095e+01 	1.113041e-01 	1.113020e-01 	1.106517e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.068041e+01 	5.123222e+01 	1.730362e+01 	2.324819e+01 	1.131834e-01 	1.131603e-01 	1.072109e-01 	0.000000e+00 	1.092254e-01 	1.092251e-01 	1.091453e-01 
6.392485e+02 	7.807592e+02 	8.825120e+01 	5.325950e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.294296e+02 	2.397334e+02 	9.435925e+01 	1.594459e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.405625e+01 	1.414959e+02 	8.269607e+01 	1.474361e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
