MD1 	 MD2	 DMP 	 DM3 	 Br(h2->e+e-h1) 	 Br(h2->mu+mu-h1) 	 Br(h2->tau+tau-h1) 	 Br(h2->n+n-h1) 	 Br(h2->Zh1) 	 Br(Z->e+e-) 	 Br(Z->mu+mu-) 	 Br(Z->tau+tau-) 	 Br(Z->n+n-)
9.838119e+01 	2.298835e+02 	8.644342e+01 	4.505884e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.993717e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.445233e+01 	4.641025e+01 	1.094234e+01 	2.101558e+01 	2.309126e-02 	2.308992e-02 	2.267429e-02 	4.564631e-02 	0.000000e+00 	3.381529e-02 	3.381502e-02 	3.373917e-02 	6.684535e-02 
8.073141e+02 	9.221655e+02 	6.790406e+01 	4.694733e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.990199e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.387583e+02 	4.420161e+02 	2.690382e+01 	7.635397e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.346596e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.183381e+02 	4.364313e+02 	3.341520e+01 	8.467810e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.763389e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.250838e+01 	1.044672e+02 	6.758586e+01 	2.437300e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.634942e+02 	4.273282e+02 	4.375830e+01 	2.007563e+01 	3.432606e-02 	3.432530e-02 	3.409046e-02 	6.785501e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.370130e+02 	9.016251e+02 	4.785950e+01 	1.675259e+01 	3.445762e-02 	3.445687e-02 	3.422475e-02 	6.811512e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.938033e+01 	1.740818e+02 	6.921203e+01 	8.548943e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.263668e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.013369e+02 	2.656553e+02 	3.307618e+01 	3.124222e+01 	3.251336e-02 	3.251266e-02 	3.229265e-02 	6.427173e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.793100e+01 	4.598871e+01 	1.467188e+01 	1.338583e+01 	3.188168e-02 	3.187929e-02 	3.114871e-02 	6.302302e-02 	0.000000e+00 	3.392617e-02 	3.392590e-02 	3.384980e-02 	6.706453e-02 
1.132827e+02 	1.852667e+02 	4.626823e+01 	2.571569e+01 	3.400025e-02 	3.399961e-02 	3.380176e-02 	6.721096e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.529792e+01 	6.679886e+01 	2.104831e+01 	2.045263e+01 	3.087665e-02 	3.087546e-02 	3.050278e-02 	6.103630e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.336136e+02 	3.994485e+02 	3.795849e+01 	2.787633e+01 	3.357683e-02 	3.357613e-02 	3.335557e-02 	6.637394e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.403572e+01 	6.497094e+01 	1.936923e+01 	3.156598e+01 	2.383649e-02 	2.383584e-02 	2.362688e-02 	4.711946e-02 	0.000000e+00 	3.421244e-02 	3.421217e-02 	3.413542e-02 	6.763043e-02 
5.726979e+01 	1.254353e+02 	1.689680e+01 	5.126869e+01 	2.034223e-02 	2.034182e-02 	2.021527e-02 	4.021209e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.380075e+01 	2.005410e+02 	8.626191e+01 	2.047832e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999429e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.069041e+02 	7.931783e+02 	1.261544e+01 	7.365873e+01 	1.720008e-02 	1.719810e-02 	1.710668e-02 	3.400076e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.499716e+01 	1.265865e+02 	2.749818e+01 	2.409117e+01 	3.242720e-02 	3.242626e-02 	3.213329e-02 	6.410140e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.924188e+02 	6.271221e+02 	1.933129e+01 	1.537202e+01 	3.375599e-02 	3.375415e-02 	3.319146e-02 	6.672814e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.910726e+01 	1.126701e+02 	3.045297e+01 	2.310984e+01 	3.296148e-02 	3.296058e-02 	3.267892e-02 	6.515755e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.680609e+01 	1.474323e+02 	7.689591e+01 	2.373028e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.995805e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.703683e+02 	3.210604e+02 	2.755091e+01 	2.314124e+01 	3.311556e-02 	3.311456e-02 	3.280533e-02 	6.546213e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.108976e+01 	1.520807e+02 	5.129227e+01 	6.969863e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.803601e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.380658e+01 	1.093921e+02 	1.637759e+01 	7.920796e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	3.425712e-02 	3.425684e-02 	3.418000e-02 	6.771874e-02 
1.639762e+02 	2.065051e+02 	2.571578e+01 	1.681309e+01 	3.399055e-02 	3.398922e-02 	3.357955e-02 	6.719180e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.302507e+01 	1.459740e+02 	3.759599e+01 	2.535293e+01 	3.349858e-02 	3.349785e-02 	3.326588e-02 	6.621929e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.011114e+02 	2.637678e+02 	6.910818e+01 	9.354817e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.637692e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.403703e+01 	9.511004e+01 	5.396961e+01 	1.710339e+01 	3.435614e-02 	3.435549e-02 	3.415467e-02 	6.791446e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.736065e+01 	1.722287e+02 	3.252956e+01 	7.233845e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.469868e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.852342e+01 	1.877167e+02 	9.400053e+01 	2.519276e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999231e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.033967e+01 	9.094145e+01 	3.781271e+01 	2.278908e+01 	3.339753e-02 	3.339677e-02 	3.315790e-02 	6.601949e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.234392e+01 	7.367289e+01 	1.732444e+01 	1.400453e+01 	3.319976e-02 	3.319763e-02 	3.255134e-02 	6.562856e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.662746e+01 	1.699691e+02 	8.533646e+01 	3.800521e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.994058e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.055524e+01 	1.372699e+02 	4.127247e+01 	2.544222e+01 	3.368150e-02 	3.368082e-02 	3.346490e-02 	6.658089e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.127378e+01 	6.422300e+01 	1.102386e+01 	3.192536e+01 	1.907700e-02 	1.907632e-02 	1.885939e-02 	3.771102e-02 	0.000000e+00 	3.424834e-02 	3.424807e-02 	3.417124e-02 	6.770140e-02 
1.047602e+01 	9.026269e+01 	5.243329e+01 	2.735337e+01 	3.336148e-02 	3.336095e-02 	3.319102e-02 	6.594826e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.836297e+02 	5.869247e+02 	6.377357e+01 	3.952139e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.987769e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.262155e+02 	9.167661e+02 	1.967507e+01 	7.087551e+01 	2.449163e-02 	2.448906e-02 	2.438753e-02 	4.841452e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.801322e+01 	8.618198e+01 	3.023634e+01 	1.793243e+01 	3.372475e-02 	3.372370e-02 	3.339278e-02 	6.666637e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.640895e+02 	6.998558e+02 	1.205698e+01 	2.370935e+01 	2.674817e-02 	2.674678e-02 	2.632239e-02 	5.287521e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.539341e+01 	1.230656e+02 	7.395905e+01 	1.371318e+01 	3.441801e-02 	3.441366e-02 	3.423028e-02 	6.803677e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.735316e+02 	6.517247e+02 	1.088925e+01 	6.730377e+01 	1.615269e-02 	1.615242e-02 	1.606865e-02 	3.193030e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.188811e+02 	6.462050e+02 	3.736262e+01 	8.996131e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.285186e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.271842e+02 	5.126703e+02 	7.495755e+01 	1.052854e+01 	3.442304e-02 	3.441887e-02 	3.423107e-02 	6.804672e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.536707e+02 	8.764980e+02 	7.867841e+01 	4.414890e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.995609e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.179466e+01 	1.332738e+02 	2.116004e+01 	9.031911e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	4.913177e-01 	3.439422e-02 	3.439394e-02 	3.431679e-02 	6.798976e-02 
3.781632e+02 	4.029342e+02 	1.066677e+01 	1.410415e+01 	3.119732e-02 	3.119420e-02 	3.025907e-02 	6.167020e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.399437e+01 	6.753312e+01 	3.307082e+01 	2.046793e+01 	3.284836e-02 	3.284752e-02 	3.257791e-02 	6.493393e-02 	0.000000e+00 	3.435206e-02 	3.435178e-02 	3.427472e-02 	6.790642e-02 
2.756586e+01 	9.990726e+01 	4.591469e+01 	2.642671e+01 	3.347268e-02 	3.347207e-02 	3.328044e-02 	6.616808e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.586385e+01 	6.896552e+01 	1.145469e+01 	2.164698e+01 	2.513849e-02 	2.513704e-02 	2.469365e-02 	4.969323e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.111212e+01 	1.092623e+02 	7.169717e+01 	2.645296e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.956862e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.116453e+02 	1.713781e+02 	3.371173e+01 	2.602101e+01 	3.315985e-02 	3.315907e-02 	3.291243e-02 	6.554968e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.082743e+01 	1.134331e+02 	4.965542e+01 	1.295028e+01 	3.452010e-02 	3.451935e-02 	3.428012e-02 	6.823859e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.412314e+01 	1.374648e+02 	8.839419e+01 	3.494752e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.991841e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.503325e+01 	1.252082e+02 	8.700738e+01 	1.316753e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999541e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.038666e+02 	2.490464e+02 	9.015780e+01 	5.502206e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.988986e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.538300e+01 	7.373306e+01 	3.777991e+01 	1.057014e+01 	3.466318e-02 	3.466212e-02 	3.432831e-02 	6.852143e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.852133e+02 	3.408881e+02 	3.308008e+01 	2.259471e+01 	3.376527e-02 	3.376439e-02 	3.348735e-02 	6.674648e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.838846e+02 	5.122702e+02 	6.767292e+01 	6.071266e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.977515e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.411527e+02 	1.976487e+02 	2.590056e+01 	3.059546e+01 	3.088769e-02 	3.088690e-02 	3.063905e-02 	6.105815e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.504888e+01 	1.802704e+02 	9.013851e+01 	1.508299e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999830e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.747043e+02 	6.326387e+02 	6.640712e+01 	9.152728e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.145614e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.634198e+02 	5.067048e+02 	7.825023e+01 	6.503479e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.980117e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.207758e+02 	1.668812e+02 	2.626436e+01 	1.984103e+01 	3.339748e-02 	3.339633e-02 	3.304017e-02 	6.601942e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.110596e+01 	9.431106e+01 	1.375437e+01 	5.945072e+01 	1.543103e-02 	1.543075e-02 	1.534384e-02 	3.050373e-02 	0.000000e+00 	3.431180e-02 	3.431153e-02 	3.423456e-02 	6.782684e-02 
3.300291e+01 	1.018793e+02 	4.509154e+01 	2.378483e+01 	3.377630e-02 	3.377566e-02 	3.356966e-02 	6.676828e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.910145e+01 	1.747324e+02 	2.273135e+01 	6.289957e+01 	2.367865e-02 	2.367564e-02 	2.354517e-02 	4.680746e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.538662e+02 	6.209462e+02 	5.044470e+01 	1.663532e+01 	3.445648e-02 	3.445577e-02 	3.423487e-02 	6.811284e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.515578e+02 	6.151066e+02 	2.885739e+01 	3.469137e+01 	3.137333e-02 	3.137263e-02 	3.115665e-02 	6.201812e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.006198e+02 	1.367418e+02 	1.121565e+01 	2.490634e+01 	2.455453e-02 	2.455328e-02 	2.417174e-02 	4.853888e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.624782e+02 	4.074275e+02 	2.665208e+01 	1.829719e+01 	3.389960e-02 	3.389839e-02 	3.352166e-02 	6.701203e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.098110e+02 	7.154401e+02 	7.736164e+01 	2.826740e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.998414e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.319278e+02 	3.585070e+02 	1.230526e+01 	1.427393e+01 	3.208588e-02 	3.208306e-02 	3.123645e-02 	6.342668e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
6.752287e+01 	1.082107e+02 	1.952329e+01 	2.116453e+01 	3.117518e-02 	3.117389e-02 	3.077497e-02 	6.162643e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.019729e+02 	1.768280e+02 	6.357690e+01 	1.127820e+01 	3.447348e-02 	3.447286e-02 	3.428276e-02 	6.814642e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.783548e+02 	1.002820e+03 	1.369094e+01 	1.077403e+01 	3.456517e-02 	3.456164e-02 	3.350156e-02 	6.832771e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.317194e+01 	1.800539e+02 	9.165319e+01 	6.522878e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.958388e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.645704e+01 	1.640094e+02 	8.518516e+01 	4.236721e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.990345e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.596496e+01 	1.334735e+02 	1.527955e+01 	2.222894e+01 	2.899840e-02 	2.899702e-02 	2.857323e-02 	5.732343e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.139203e+02 	3.156483e+02 	5.913692e+01 	4.259114e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.972858e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.655948e+02 	8.958424e+02 	1.672733e+01 	1.352026e+01 	3.394158e-02 	3.393921e-02 	3.322568e-02 	6.709499e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.588753e+01 	1.515521e+02 	1.912970e+01 	4.653488e+01 	2.328463e-02 	2.328415e-02 	2.313149e-02 	4.602857e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.129495e+01 	8.805971e+01 	1.293486e+01 	2.382990e+01 	2.579410e-02 	2.579285e-02 	2.540708e-02 	5.098922e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.873165e+01 	1.862509e+02 	6.501141e+01 	8.250787e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.561582e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.188452e+02 	1.862005e+02 	4.062743e+01 	2.672781e+01 	3.367303e-02 	3.367234e-02 	3.345832e-02 	6.656413e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
8.832710e+02 	9.140665e+02 	1.001415e+01 	2.078140e+01 	2.631395e-02 	2.631218e-02 	2.577583e-02 	5.201686e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.088723e+01 	7.029911e+01 	1.316942e+01 	3.624245e+01 	1.927117e-02 	1.927061e-02 	1.909192e-02 	3.809485e-02 	0.000000e+00 	3.430245e-02 	3.430218e-02 	3.422523e-02 	6.780836e-02 
3.466725e+02 	4.878947e+02 	5.157490e+01 	8.964728e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.928556e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.824217e+01 	7.929216e+01 	2.490780e+01 	1.614219e+01 	3.362506e-02 	3.362373e-02 	3.320480e-02 	6.646933e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
2.828793e+01 	1.179036e+02 	1.072648e+01 	7.888920e+01 	1.238408e-02 	1.238268e-02 	1.232541e-02 	2.448060e-02 	0.000000e+00 	3.435803e-02 	3.435775e-02 	3.428068e-02 	6.791822e-02 
2.227356e+01 	9.310300e+01 	4.463085e+01 	2.619859e+01 	3.328990e-02 	3.328928e-02 	3.309399e-02 	6.580676e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
9.922725e+02 	1.060441e+03 	4.878005e+01 	1.938807e+01 	3.439167e-02 	3.439098e-02 	3.417511e-02 	6.798473e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.529325e+02 	2.786455e+02 	8.806821e+01 	3.764476e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.997415e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
5.389253e+02 	6.452249e+02 	7.954311e+01 	2.675648e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.998859e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.979696e+02 	4.765652e+02 	2.181289e+01 	5.678266e+01 	2.478603e-02 	2.478562e-02 	2.465808e-02 	4.899649e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.615270e+01 	2.082071e+02 	9.701735e+01 	9.503702e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	8.412195e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.729447e+01 	1.457858e+02 	3.593464e+01 	3.255668e+01 	3.226511e-02 	3.226447e-02 	3.206441e-02 	6.378099e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.664797e+02 	8.136666e+02 	2.520346e+01 	2.198339e+01 	3.311081e-02 	3.310969e-02 	3.276687e-02 	6.545270e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.476797e+02 	1.822878e+02 	2.444399e+01 	1.016409e+01 	3.494403e-02 	3.494210e-02 	3.435827e-02 	6.907660e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.939898e+02 	4.522642e+02 	4.554308e+01 	1.273126e+01 	3.456099e-02 	3.456013e-02 	3.429334e-02 	6.831942e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.387316e+02 	1.824111e+02 	1.864259e+01 	2.503690e+01 	2.987560e-02 	2.987448e-02 	2.952893e-02 	5.905744e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.756637e+02 	8.853765e+02 	7.432891e+01 	3.538380e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.996731e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.267695e+02 	4.313668e+02 	8.483192e+01 	1.976535e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999662e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.419107e+01 	1.729245e+02 	5.439043e+01 	8.434299e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.070416e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.625295e+01 	6.409575e+01 	3.710287e+01 	1.073993e+01 	3.463641e-02 	3.463536e-02 	3.430266e-02 	6.846851e-02 	0.000000e+00 	3.433159e-02 	3.433132e-02 	3.425430e-02 	6.786596e-02 
1.218851e+01 	4.334001e+01 	1.929395e+01 	1.185755e+01 	3.366624e-02 	3.366422e-02 	3.303683e-02 	6.655070e-02 	0.000000e+00 	3.379794e-02 	3.379767e-02 	3.372186e-02 	6.681105e-02 
1.833537e+02 	2.086457e+02 	1.132644e+01 	1.396557e+01 	3.158716e-02 	3.158413e-02 	3.067320e-02 	6.244082e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.011112e+01 	4.597769e+01 	2.144371e+01 	1.442285e+01 	3.269292e-02 	3.269142e-02 	3.221605e-02 	6.462668e-02 	0.000000e+00 	3.383650e-02 	3.383623e-02 	3.376033e-02 	6.688727e-02 
2.202360e+01 	6.164019e+01 	2.894247e+01 	1.067412e+01 	3.469694e-02 	3.469552e-02 	3.424802e-02 	6.858819e-02 	0.000000e+00 	3.435403e-02 	3.435376e-02 	3.427670e-02 	6.791032e-02 
2.276342e+01 	4.464413e+01 	1.108828e+01 	1.079243e+01 	3.260225e-02 	3.259828e-02 	3.139917e-02 	6.444743e-02 	0.000000e+00 	3.397814e-02 	3.397787e-02 	3.390165e-02 	6.716727e-02 
1.885808e+02 	2.466784e+02 	4.400989e+01 	1.408774e+01 	3.453407e-02 	3.453322e-02 	3.426596e-02 	6.826623e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.410524e+02 	2.168734e+02 	6.570166e+01 	1.011935e+01 	3.446896e-02 	3.446836e-02 	3.428151e-02 	6.813752e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
1.573883e+02 	3.004304e+02 	5.739922e+01 	8.564285e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.467500e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
3.015478e+02 	3.801097e+02 	5.882716e+01 	1.973470e+01 	3.439219e-02 	3.439162e-02 	3.421455e-02 	6.798575e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
7.508012e+02 	8.845251e+02 	9.422224e+01 	3.950164e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.998526e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.167698e+01 	1.483323e+02 	1.985402e+01 	8.680128e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	0.000000e+00 	6.050174e-01 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
4.149837e+02 	4.386029e+02 	1.329898e+01 	1.032018e+01 	3.469701e-02 	3.469322e-02 	3.355819e-02 	6.858831e-02 	0.000000e+00 	3.440776e-02 	3.440748e-02 	3.433030e-02 	6.801653e-02 
