MD1 	 MD2	 DMP 	 DM2 	 Br(h+->e+nu) 	 Br(h+->mu+nu) 	 Br(h+->tau+nu) 	 Br(h+->W-h1) 	 Br(W-->e+nu) 	Br(W-->mu+nu) 	 Br(W-->tau+nu)
2.974166e+01 	1.644986e+02 	8.414216e+01 	5.061481e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.864755e+02 	4.215698e+02 	2.396660e+01 	1.112772e+01 	1.121271e-01 	1.121157e-01 	1.091158e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.795529e+02 	8.177976e+02 	1.331426e+01 	2.493047e+01 	1.144392e-01 	1.144023e-01 	1.049057e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.972437e+02 	5.243562e+02 	1.317770e+01 	1.393479e+01 	1.145091e-01 	1.144715e-01 	1.047823e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.157399e+02 	6.779526e+02 	1.586037e+01 	4.635229e+01 	1.134571e-01 	1.134311e-01 	1.066795e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.071364e+02 	2.348367e+02 	1.450995e+01 	1.319035e+01 	1.139174e-01 	1.138864e-01 	1.058520e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.982074e+01 	1.132497e+02 	7.037309e+01 	2.305590e+01 	1.111972e-01 	1.111961e-01 	1.108412e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.604795e+01 	1.409637e+02 	5.569316e+01 	4.922257e+01 	1.112770e-01 	1.112751e-01 	1.107021e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.569984e+01 	1.766288e+02 	7.089118e+01 	8.003779e+01 	1.111921e-01 	1.111911e-01 	1.108520e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.292736e+02 	2.947704e+02 	5.429456e+01 	1.120232e+01 	1.112773e-01 	1.112754e-01 	1.106969e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.748636e+02 	3.279662e+02 	4.183977e+01 	1.126283e+01 	1.114208e-01 	1.114174e-01 	1.104276e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.211862e+01 	6.169668e+01 	1.987180e+01 	2.970626e+01 	1.126813e-01 	1.126639e-01 	1.081225e-01 	0.000000e+00 	1.095255e-01 	1.095252e-01 	1.094452e-01 
2.044108e+01 	5.260843e+01 	2.084383e+01 	1.132352e+01 	1.125049e-01 	1.124894e-01 	1.084399e-01 	0.000000e+00 	1.104166e-01 	1.104163e-01 	1.103356e-01 
3.424545e+01 	8.489862e+01 	3.431657e+01 	1.633660e+01 	1.116069e-01 	1.116014e-01 	1.100914e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.650814e+02 	2.669184e+02 	8.442548e+01 	1.741155e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.231434e+02 	3.704679e+02 	1.598434e+01 	3.134015e+01 	1.134221e-01 	1.133966e-01 	1.067463e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.736752e+02 	9.301351e+02 	1.363964e+01 	4.282024e+01 	1.142826e-01 	1.142475e-01 	1.051865e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.788501e+01 	1.645152e+02 	6.193379e+01 	8.469641e+01 	1.112439e-01 	1.112424e-01 	1.107593e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.793628e+02 	2.913843e+02 	5.498102e+01 	5.704044e+01 	1.112726e-01 	1.112708e-01 	1.107067e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.146372e+01 	9.275702e+01 	3.034988e+01 	4.094342e+01 	1.117645e-01 	1.117573e-01 	1.098014e-01 	0.000000e+00 	1.109730e-01 	1.109727e-01 	1.108916e-01 
9.064499e+02 	9.547434e+02 	3.457576e+01 	1.371775e+01 	1.115800e-01 	1.115747e-01 	1.101249e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.228167e+01 	1.436485e+02 	7.398236e+01 	2.738443e+01 	1.111981e-01 	1.111891e-01 	1.108868e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.767329e+01 	7.610655e+01 	2.144492e+01 	3.698835e+01 	1.124364e-01 	1.124216e-01 	1.085669e-01 	0.000000e+00 	1.101718e-01 	1.101715e-01 	1.100910e-01 
8.621455e+01 	1.352857e+02 	1.416703e+01 	3.490411e+01 	1.140594e-01 	1.140268e-01 	1.056013e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.796496e+01 	7.257418e+01 	1.177337e+01 	4.283585e+01 	1.154237e-01 	1.153758e-01 	1.031793e-01 	0.000000e+00 	1.096060e-01 	1.096056e-01 	1.095256e-01 
3.744847e+02 	4.106510e+02 	2.254321e+01 	1.362310e+01 	1.122631e-01 	1.122502e-01 	1.088650e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.577039e+02 	3.807480e+02 	1.087920e+01 	1.216482e+01 	1.160828e-01 	1.160274e-01 	1.019844e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.534891e+01 	1.468275e+02 	5.216930e+01 	3.930927e+01 	1.113019e-01 	1.112998e-01 	1.106561e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.266098e+02 	3.343786e+02 	1.214752e+01 	9.562127e+01 	1.151080e-01 	1.150637e-01 	1.037154e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.290208e+01 	4.967112e+01 	1.616831e+01 	1.060073e+01 	1.134094e-01 	1.133840e-01 	1.067896e-01 	0.000000e+00 	1.103983e-01 	1.103979e-01 	1.103173e-01 
4.330728e+02 	5.314440e+02 	6.910340e+01 	2.926786e+01 	1.111884e-01 	1.111873e-01 	1.108576e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.852345e+02 	2.349196e+02 	1.999743e+01 	2.968765e+01 	1.125838e-01 	1.125674e-01 	1.082796e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.463759e+02 	1.833982e+02 	1.056681e+01 	2.645548e+01 	1.163806e-01 	1.163217e-01 	1.014649e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.766634e+01 	1.402529e+02 	8.727342e+01 	2.531311e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.132655e+01 	1.036092e+02 	4.073491e+01 	5.154772e+01 	1.114845e-01 	1.114804e-01 	1.103176e-01 	0.000000e+00 	1.106849e-01 	1.106846e-01 	1.106037e-01 
1.612195e+01 	3.885926e+01 	1.077536e+01 	1.196196e+01 	1.162505e-01 	1.161931e-01 	1.017208e-01 	0.000000e+00 	1.088131e-01 	1.088128e-01 	1.087333e-01 
1.754168e+02 	2.979016e+02 	3.565232e+01 	8.683254e+01 	1.115537e-01 	1.115488e-01 	1.101826e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.474444e+01 	1.079293e+02 	1.318340e+01 	2.000148e+01 	1.145146e-01 	1.144770e-01 	1.047837e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.942950e+02 	8.717406e+02 	3.141621e+01 	4.602945e+01 	1.116873e-01 	1.116809e-01 	1.099261e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.927697e+02 	3.146148e+02 	6.659645e+01 	5.524868e+01 	1.112023e-01 	1.112011e-01 	1.108367e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.555368e+01 	4.926879e+01 	1.084204e+01 	1.287307e+01 	1.161534e-01 	1.160973e-01 	1.018817e-01 	0.000000e+00 	1.103711e-01 	1.103708e-01 	1.102902e-01 
7.209340e+01 	1.150325e+02 	2.112928e+01 	2.180983e+01 	1.124340e-01 	1.124193e-01 	1.085606e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.884686e+02 	4.274243e+02 	8.662202e+01 	5.233372e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.336467e+02 	2.532585e+02 	9.786316e+01 	2.174860e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.595585e+01 	1.353266e+02 	1.063007e+01 	9.874066e+01 	1.163519e-01 	1.162935e-01 	1.015320e-01 	0.000000e+00 	1.104024e-01 	1.104021e-01 	1.103215e-01 
9.774124e+01 	1.219257e+02 	1.316128e+01 	1.102318e+01 	1.145235e-01 	1.144858e-01 	1.047658e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.264217e+01 	9.926166e+01 	4.537188e+01 	4.124761e+01 	1.114040e-01 	1.114009e-01 	1.104656e-01 	0.000000e+00 	1.109551e-01 	1.109548e-01 	1.108737e-01 
1.036913e+01 	1.054739e+02 	1.956762e+01 	7.553713e+01 	1.127450e-01 	1.127268e-01 	1.080084e-01 	0.000000e+00 	1.093476e-01 	1.093473e-01 	1.092674e-01 
3.063475e+01 	1.279202e+02 	7.994528e+01 	1.734021e+01 	1.111582e-01 	1.111505e-01 	1.109024e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.713510e+02 	4.317094e+02 	4.837933e+01 	1.197906e+01 	1.113313e-01 	1.113289e-01 	1.105932e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.261512e+01 	9.494949e+01 	6.921379e+01 	1.312058e+01 	1.112083e-01 	1.112071e-01 	1.108181e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.472178e+01 	9.670943e+01 	1.031880e+01 	1.166884e+01 	1.166384e-01 	1.165765e-01 	1.010166e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.184693e+02 	1.561281e+02 	1.109951e+01 	2.655934e+01 	1.158934e-01 	1.158402e-01 	1.023253e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.370520e+02 	5.525151e+02 	1.660145e+01 	9.886160e+01 	1.132522e-01 	1.132284e-01 	1.070536e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.225249e+01 	1.111006e+02 	2.343136e+01 	1.541671e+01 	1.121833e-01 	1.121713e-01 	1.090220e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.414238e+02 	2.562997e+02 	2.605167e+01 	8.882420e+01 	1.119696e-01 	1.119600e-01 	1.094125e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.535963e+02 	9.197417e+02 	1.908521e+01 	4.706016e+01 	1.127261e-01 	1.127081e-01 	1.080107e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.728908e+01 	1.530314e+02 	1.935991e+01 	9.638240e+01 	1.127013e-01 	1.126836e-01 	1.080752e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.258233e+01 	6.957822e+01 	2.196520e+01 	3.503069e+01 	1.123982e-01 	1.123838e-01 	1.086397e-01 	0.000000e+00 	1.097008e-01 	1.097004e-01 	1.096203e-01 
1.251136e+02 	1.558595e+02 	1.578776e+01 	1.495812e+01 	1.134837e-01 	1.134574e-01 	1.066403e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.072375e+01 	8.985067e+01 	2.760098e+01 	4.152594e+01 	1.119049e-01 	1.118961e-01 	1.095426e-01 	0.000000e+00 	1.108008e-01 	1.108004e-01 	1.107195e-01 
1.555362e+01 	5.616008e+01 	1.138606e+01 	2.922040e+01 	1.157295e-01 	1.156781e-01 	1.026408e-01 	0.000000e+00 	1.093405e-01 	1.093402e-01 	1.092603e-01 
3.772227e+02 	5.295448e+02 	8.697992e+01 	6.534227e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.662145e+02 	1.004017e+03 	6.848489e+01 	6.931779e+01 	1.111898e-01 	1.111888e-01 	1.108513e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.427759e+01 	1.112915e+02 	4.395310e+01 	5.306076e+01 	1.114215e-01 	1.114181e-01 	1.104340e-01 	0.000000e+00 	1.109975e-01 	1.109972e-01 	1.109161e-01 
3.433398e+01 	1.707756e+02 	9.080137e+01 	4.564023e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.078998e+02 	2.772901e+02 	3.867259e+01 	3.071770e+01 	1.114812e-01 	1.114771e-01 	1.103166e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.218508e+02 	2.034754e+02 	5.722220e+01 	2.440246e+01 	1.112576e-01 	1.112560e-01 	1.107364e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.553586e+02 	2.106956e+02 	2.430202e+01 	3.103497e+01 	1.121013e-01 	1.120902e-01 	1.091686e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.230616e+02 	2.073322e+02 	6.986200e+01 	1.440864e+01 	1.111882e-01 	1.111872e-01 	1.108634e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.962913e+02 	9.769801e+02 	2.551405e+01 	5.517473e+01 	1.120024e-01 	1.119924e-01 	1.093417e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.175765e+01 	1.302223e+02 	1.943327e+01 	3.903135e+01 	1.126778e-01 	1.126604e-01 	1.081134e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.958385e+02 	6.990970e+02 	1.962949e+01 	8.362900e+01 	1.126372e-01 	1.126202e-01 	1.081752e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.274381e+01 	1.168751e+02 	7.614187e+01 	2.798940e+01 	1.111970e-01 	1.111870e-01 	1.108767e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.751829e+02 	2.687011e+02 	4.804629e+01 	4.547190e+01 	1.113371e-01 	1.113346e-01 	1.105865e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.384891e+02 	3.579731e+02 	3.601058e+01 	8.347340e+01 	1.115433e-01 	1.115384e-01 	1.102003e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.269784e+01 	1.201860e+02 	1.452236e+01 	2.296579e+01 	1.139178e-01 	1.138868e-01 	1.058571e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.468348e+02 	2.957477e+02 	1.222864e+01 	3.668421e+01 	1.150553e-01 	1.150116e-01 	1.038089e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.526098e+01 	1.577536e+02 	9.785246e+01 	3.464016e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.739595e+02 	3.367460e+02 	3.958862e+01 	2.319782e+01 	1.114618e-01 	1.114579e-01 	1.103514e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.391799e+01 	6.227753e+01 	3.499508e+01 	1.336446e+01 	1.116139e-01 	1.116084e-01 	1.100798e-01 	0.000000e+00 	1.105990e-01 	1.105987e-01 	1.105179e-01 
5.400434e+02 	5.883284e+02 	2.910651e+01 	1.917852e+01 	1.117891e-01 	1.117814e-01 	1.097392e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.500799e+01 	2.045807e+02 	8.107815e+01 	8.849452e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.443684e+02 	5.392915e+02 	6.454608e+01 	3.037700e+01 	1.112105e-01 	1.112093e-01 	1.108175e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.837231e+01 	1.121790e+02 	7.957282e+01 	1.423384e+01 	1.111618e-01 	1.111556e-01 	1.108024e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.898861e+02 	6.921745e+02 	4.466965e+01 	5.761879e+01 	1.113761e-01 	1.113731e-01 	1.105072e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.015027e+02 	4.678000e+02 	3.941039e+01 	2.688697e+01 	1.114644e-01 	1.114605e-01 	1.103445e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.159117e+01 	1.217559e+02 	5.976964e+01 	2.039505e+01 	1.112473e-01 	1.112458e-01 	1.107568e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.310274e+01 	5.193750e+01 	1.112208e+01 	1.771268e+01 	1.159129e-01 	1.158595e-01 	1.023080e-01 	0.000000e+00 	1.101193e-01 	1.101190e-01 	1.100385e-01 
6.682477e+02 	7.702091e+02 	7.274640e+01 	2.921502e+01 	1.111705e-01 	1.111697e-01 	1.108852e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.713263e+01 	1.751225e+02 	8.051689e+01 	1.747296e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.130044e+01 	2.123116e+02 	9.235619e+01 	3.865494e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.028964e+01 	4.780593e+01 	1.515394e+01 	1.236235e+01 	1.137307e-01 	1.137017e-01 	1.062094e-01 	0.000000e+00 	1.100592e-01 	1.100589e-01 	1.099785e-01 
7.678525e+02 	8.985534e+02 	8.553632e+01 	4.516451e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.279818e+01 	7.470527e+01 	4.119127e+01 	1.071582e+01 	1.114549e-01 	1.114511e-01 	1.103731e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.852648e+02 	3.180634e+02 	7.893847e+01 	5.386019e+01 	1.111307e-01 	1.111261e-01 	1.110475e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.888071e+01 	1.947433e+02 	8.983496e+01 	3.602764e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.708467e+01 	9.675767e+01 	2.578251e+01 	1.389050e+01 	1.119955e-01 	1.119856e-01 	1.093700e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.071083e+02 	3.303433e+02 	4.632199e+01 	7.691297e+01 	1.113569e-01 	1.113542e-01 	1.105486e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.787942e+02 	1.055374e+03 	5.957279e+01 	1.700668e+01 	1.112371e-01 	1.112356e-01 	1.107643e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.118894e+01 	1.775754e+02 	9.975129e+01 	6.663517e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.319290e+02 	9.993429e+02 	5.113349e+01 	1.628041e+01 	1.113016e-01 	1.112994e-01 	1.106443e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
8.273429e+01 	1.780165e+02 	5.894224e+01 	3.634000e+01 	1.112479e-01 	1.112464e-01 	1.107556e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
6.035655e+01 	1.366558e+02 	6.566585e+01 	1.063341e+01 	1.112115e-01 	1.112103e-01 	1.108226e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.709338e+01 	7.150758e+01 	1.209499e+01 	2.231921e+01 	1.151625e-01 	1.151176e-01 	1.036322e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.074826e+01 	8.704363e+01 	2.511437e+01 	3.118100e+01 	1.120569e-01 	1.120463e-01 	1.092603e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.187849e+02 	4.541150e+02 	2.519540e+01 	1.013477e+01 	1.120274e-01 	1.120171e-01 	1.092994e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.671415e+02 	3.421610e+02 	4.178518e+01 	3.323436e+01 	1.114219e-01 	1.114184e-01 	1.104259e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.337778e+01 	1.047442e+02 	1.887447e+01 	4.249194e+01 	1.127806e-01 	1.127620e-01 	1.079289e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.906657e+02 	8.818091e+02 	6.070359e+01 	3.043980e+01 	1.112306e-01 	1.112292e-01 	1.107774e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.578421e+01 	1.481619e+02 	6.490323e+01 	5.747449e+01 	1.112223e-01 	1.112210e-01 	1.108001e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.913740e+01 	1.989233e+02 	7.621415e+01 	2.357172e+01 	1.111779e-01 	1.111708e-01 	1.109096e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.626067e+02 	5.119213e+02 	5.237980e+01 	9.693476e+01 	1.112921e-01 	1.112901e-01 	1.106667e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.338497e+02 	4.060940e+02 	1.449533e+01 	5.774893e+01 	1.139217e-01 	1.138906e-01 	1.058415e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.457952e+01 	1.527253e+02 	9.239192e+01 	2.575382e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.069215e+01 	4.347384e+01 	1.764792e+01 	1.513377e+01 	1.131053e-01 	1.130831e-01 	1.073526e-01 	0.000000e+00 	1.090039e-01 	1.090036e-01 	1.089240e-01 
5.505253e+01 	1.126277e+02 	1.324921e+01 	4.432597e+01 	1.144853e-01 	1.144480e-01 	1.048388e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
5.910863e+01 	1.122287e+02 	3.703266e+01 	1.608745e+01 	1.115254e-01 	1.115208e-01 	1.102405e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.275238e+01 	1.434939e+02 	3.412599e+01 	3.661550e+01 	1.116024e-01 	1.115969e-01 	1.100967e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.086153e+02 	1.490800e+02 	1.286604e+01 	2.759868e+01 	1.146801e-01 	1.146406e-01 	1.044844e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.041329e+01 	1.310341e+02 	6.330491e+01 	5.731594e+01 	1.112438e-01 	1.112423e-01 	1.107553e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.672225e+01 	8.385747e+01 	2.203342e+01 	1.510180e+01 	1.123324e-01 	1.123188e-01 	1.087503e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
7.359996e+02 	7.918829e+02 	2.022080e+01 	3.566250e+01 	1.125476e-01 	1.125315e-01 	1.083386e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.113863e+01 	1.415226e+02 	3.564762e+01 	9.473632e+01 	1.116047e-01 	1.115993e-01 	1.100968e-01 	0.000000e+00 	1.104069e-01 	1.104065e-01 	1.103259e-01 
4.219935e+01 	1.199246e+02 	5.719026e+01 	2.053494e+01 	1.112644e-01 	1.112627e-01 	1.107254e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.436089e+01 	1.002249e+02 	7.477316e+01 	1.109080e+01 	1.112066e-01 	1.111959e-01 	1.108680e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.433238e+02 	3.408717e+02 	6.347664e+01 	3.407123e+01 	1.112176e-01 	1.112163e-01 	1.108076e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.826634e+02 	5.262152e+02 	3.204389e+01 	1.150791e+01 	1.116645e-01 	1.116583e-01 	1.099710e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
2.170217e+01 	1.191378e+02 	6.381666e+01 	3.361893e+01 	1.112303e-01 	1.112289e-01 	1.107848e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
3.906972e+01 	1.689393e+02 	3.390890e+01 	9.596072e+01 	1.116169e-01 	1.116113e-01 	1.100723e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.231067e+01 	7.581915e+01 	4.812884e+01 	1.537965e+01 	1.113688e-01 	1.113660e-01 	1.105301e-01 	0.000000e+00 	1.110212e-01 	1.110208e-01 	1.109397e-01 
1.035721e+01 	3.489262e+01 	1.242541e+01 	1.210999e+01 	1.150578e-01 	1.150139e-01 	1.038443e-01 	0.000000e+00 	1.079755e-01 	1.079752e-01 	1.078963e-01 
6.253203e+01 	1.529405e+02 	1.115818e+01 	7.925027e+01 	1.158497e-01 	1.157970e-01 	1.024073e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.027916e+02 	2.478602e+02 	9.689388e+01 	4.817473e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	1.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.932594e+01 	1.010860e+02 	3.827805e+01 	4.348203e+01 	1.115179e-01 	1.115134e-01 	1.102569e-01 	0.000000e+00 	1.110920e-01 	1.110916e-01 	1.110105e-01 
1.395071e+01 	4.631704e+01 	1.303967e+01 	1.932666e+01 	1.146659e-01 	1.146265e-01 	1.045352e-01 	0.000000e+00 	1.090954e-01 	1.090951e-01 	1.090154e-01 
7.452806e+01 	1.601649e+02 	3.463536e+01 	5.100143e+01 	1.115869e-01 	1.115816e-01 	1.101253e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
4.718214e+01 	1.530287e+02 	1.231844e+01 	9.352810e+01 	1.150123e-01 	1.149691e-01 	1.038973e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
1.767881e+02 	2.841682e+02 	9.366291e+01 	1.371715e+01 	0.000000e+00 	0.000000e+00 	0.000000e+00 	9.999999e-01 	1.111432e-01 	1.111428e-01 	1.110616e-01 
9.826263e+02 	1.047633e+03 	1.085486e+01 	5.415185e+01 	1.161030e-01 	1.160473e-01 	1.019443e-01 	0.000000e+00 	1.111432e-01 	1.111428e-01 	1.110616e-01 
